pcd,lat,long
SW184XH,51.4432,-0.195969
SW184XJ,51.443146,-0.195986
SW184XL,51.44823,-0.191525
SW184XN,51.44823,-0.191525
SW184XP,51.447295,-0.192714
SW184XQ,51.44823,-0.191525
SW184XR,51.44823,-0.191525
SW184XS,51.44823,-0.191525
SW184XT,51.44823,-0.191525
SW184XU,51.447287,-0.192728
SW184XW,51.44823,-0.191525
SW184XY,51.44823,-0.191525
SW184YA,51.44823,-0.191525
SW184YB,51.44823,-0.191525
SW184YE,51.44823,-0.191525
SW184YF,51.44823,-0.191525
SW184YH,51.447295,-0.192714
SW184YL,51.44823,-0.191525
SW184YQ,51.44823,-0.191525
SW184YR,51.44823,-0.191525
SW184YS,51.44823,-0.191525
SW184YT,51.44823,-0.191525
SW184YU,51.44823,-0.191525
SW184YW,51.44823,-0.191525
SW184YX,51.44823,-0.191525
SW184ZA,51.447295,-0.192714
SW184ZB,51.447287,-0.192728
SW184ZD,51.44823,-0.191525
SW184ZE,51.447295,-0.192714
SW184ZF,51.44823,-0.191525
SW184ZG,51.447295,-0.192714
SW184ZH,51.447295,-0.192714
SW184ZJ,51.447295,-0.192714
SW184ZL,51.44823,-0.191525
SW184ZN,51.44823,-0.191525
SW184ZP,51.44823,-0.191525
SW184ZQ,51.44823,-0.191525
SW184ZR,51.44823,-0.191525
SW184ZS,51.447295,-0.192714
SW184ZT,51.448222,-0.19154
SW184ZU,51.44823,-0.191525
SW184ZW,51.44823,-0.191525
SW185AA,51.445923,-0.198769
SW185AB,51.445805,-0.198687
SW185AD,51.443565,-0.198031
SW185AE,51.441714,-0.197596
SW185AF,51.442135,-0.19863
SW185AG,51.441178,-0.198423
SW185AH,51.442028,-0.199267
SW185AJ,51.443187,-0.199183
SW185AL,51.444921,-0.199672
SW185AN,51.444747,-0.200067
SW185AP,51.443194,-0.200229
SW185AQ,51.44104,-0.198803
SW185AR,51.443129,-0.200692
SW185AS,51.444665,-0.200631
SW185AT,51.444618,-0.201051
SW185AU,51.444709,-0.198759
SW185AW,51.443257,-0.199708
SW185AX,51.444616,-0.199113
SW185AY,51.445701,-0.198965
SW185AZ,51.443415,-0.198853
SW185BA,51.444497,-0.205449
SW185BB,51.438984,-0.202528
SW185BD,51.444158,-0.199227
SW185BG,51.443954,-0.20053
SW185BH,51.44438,-0.202571
SW185BJ,51.444343,-0.203062
SW185BL,51.443344,-0.204785
SW185BN,51.443887,-0.204379
SW185BP,51.44314,-0.204332
SW185BQ,51.443687,-0.202497
SW185BS,51.442604,-0.204598
SW185BT,51.44056,-0.203815
SW185BU,51.440658,-0.203206
SW185BW,51.44403,-0.204959
SW185BX,51.442633,-0.204122
SW185BY,51.443398,-0.202437
SW185BZ,51.44288,-0.20263
SW185DA,51.4429,-0.202183
SW185DB,51.443633,-0.200744
SW185DD,51.443886,-0.199065
SW185DE,51.442164,-0.199953
SW185DH,51.441303,-0.199497
SW185DJ,51.441201,-0.199904
SW185DL,51.441101,-0.200426
SW185DN,51.443065,-0.201198
SW185DP,51.44448,-0.20202
SW185DR,51.443027,-0.20165
SW185DS,51.441036,-0.200875
SW185DT,51.440972,-0.20141
SW185DU,51.440889,-0.201816
SW185DW,51.444545,-0.201557
SW185DX,51.44131,-0.202864
SW185EB,51.448898,-0.199271
SW185ED,51.449475,-0.199377
SW185EE,51.449488,-0.199593
SW185EF,51.450254,-0.199121
SW185EG,51.450253,-0.199635
SW185EH,51.451431,-0.197904
SW185EJ,51.451779,-0.197747
SW185EL,51.44823,-0.191525
SW185EN,51.450667,-0.197963
SW185EP,51.442602,-0.198612
SW185EQ,51.450916,-0.198289
SW185ER,51.442653,-0.200178
SW185ES,51.442413,-0.20213
SW185ET,51.442797,-0.203137
SW185EU,51.444233,-0.203541
SW185EX,51.444204,-0.203959
SW185EY,51.442707,-0.203673
SW185EZ,51.442141,-0.204328
SW185FB,51.446295,-0.203129
SW185FD,51.44823,-0.191525
SW185FE,51.446295,-0.203129
SW185FF,51.446295,-0.203129
SW185FG,51.446295,-0.203129
SW185FH,51.44823,-0.191525
SW185FJ,51.44823,-0.191525
SW185FL,51.44823,-0.191525
SW185FN,51.446295,-0.203129
SW185FP,51.44823,-0.191525
SW185FQ,51.44823,-0.191525
SW185FR,51.44823,-0.191525
SW185FS,51.44215,-0.204313
SW185FT,51.44823,-0.191525
SW185FW,51.44823,-0.191525
SW185FX,51.44823,-0.191525
SW185FY,51.44823,-0.191525
SW185FZ,51.44823,-0.191525
SW185HA,51.44178,-0.204256
SW185HB,51.440733,-0.202786
SW185HD,51.440807,-0.202337
SW185HE,51.442092,-0.202287
SW185HF,51.4424,-0.200087
SW185HJ,51.450464,-0.199943
SW185HL,51.450936,-0.200227
SW185HN,51.451179,-0.199641
SW185HP,51.451889,-0.199628
SW185HR,51.451865,-0.200392
SW185HS,51.452535,-0.201848
SW185HT,51.451512,-0.200784
SW185HW,51.451763,-0.199057
SW185HY,51.439606,-0.197924
SW185JA,51.451762,-0.203087
SW185JB,51.451295,-0.20312
SW185JD,51.451201,-0.204606
SW185JE,51.451525,-0.205226
SW185JF,51.447949,-0.209516
SW185JG,51.449505,-0.200115
SW185JH,51.448321,-0.20151
SW185JJ,51.448057,-0.201275
SW185JL,51.448228,-0.199503
SW185JN,51.447621,-0.199263
SW185JP,51.446602,-0.199102
SW185JQ,51.44898,-0.199944
SW185JR,51.446881,-0.208503
SW185JS,51.446437,-0.197698
SW185JT,51.44823,-0.191525
SW185JU,51.445196,-0.197099
SW185JW,51.447133,-0.199124
SW185JX,51.443724,-0.197287
SW185JY,51.443194,-0.197322
SW185JZ,51.442689,-0.197227
SW185LA,51.442319,-0.197169
SW185LB,51.441786,-0.197018
SW185LD,51.441333,-0.196791
SW185LE,51.440682,-0.196558
SW185LF,51.443041,-0.198479
SW185LG,51.440763,-0.196554
SW185LJ,51.44578,-0.199451
SW185LL,51.445446,-0.200543
SW185LN,51.445254,-0.201457
SW185LP,51.444978,-0.203425
SW185LR,51.444813,-0.204396
SW185LS,51.444607,-0.205613
SW185LT,51.445012,-0.205026
SW185LU,51.445332,-0.203052
SW185LW,51.445133,-0.202383
SW185LX,51.445563,-0.201661
SW185LY,51.44575,-0.200431
SW185LZ,51.445408,-0.204473
SW185NA,51.445817,-0.201843
SW185NB,51.445654,-0.20468
SW185ND,51.445957,-0.202725
SW185NE,51.446286,-0.203129
SW185NF,51.444072,-0.207073
SW185NG,51.444072,-0.207073
SW185NH,51.439446,-0.198621
SW185NJ,51.439858,-0.198533
SW185NL,51.439451,-0.200711
SW185NN,51.439038,-0.203083
SW185NP,51.441085,-0.205262
SW185NQ,51.442208,-0.202829
SW185NR,51.439825,-0.204563
SW185NS,51.443677,-0.205966
SW185NT,51.442387,-0.205685
SW185NU,51.443886,-0.205483
SW185NW,51.43928,-0.203663
SW185NX,51.442578,-0.205261
SW185NY,51.441085,-0.204643
SW185NZ,51.439977,-0.203953
SW185PA,51.439621,-0.201794
SW185PB,51.439953,-0.199997
SW185PD,51.44032,-0.19813
SW185PG,51.44823,-0.191525
SW185PH,51.444992,-0.208476
SW185PJ,51.44842,-0.209752
SW185PL,51.448499,-0.21139
SW185PN,51.448434,-0.214788
SW185PP,51.446526,-0.210589
SW185PQ,51.444992,-0.208476
SW185PR,51.446845,-0.210217
SW185PS,51.445749,-0.207943
SW185PT,51.448085,-0.208993
SW185PU,51.446171,-0.207365
SW185PW,51.448072,-0.213464
SW185PX,51.45024,-0.211149
SW185PY,51.449688,-0.213257
SW185PZ,51.44958,-0.214442
SW185QA,51.450432,-0.213689
SW185QB,51.450016,-0.212985
SW185QD,51.449617,-0.215721
SW185QE,51.449924,-0.21581
SW185QF,51.449552,-0.212615
SW185QH,51.45076,-0.206322
SW185QJ,51.450497,-0.207368
SW185QL,51.451154,-0.207385
SW185QN,51.450614,-0.208572
SW185QP,51.449007,-0.208707
SW185QQ,51.450385,-0.208265
SW185QR,51.448951,-0.211506
SW185QS,51.449636,-0.210496
SW185QT,51.449066,-0.213732
SW185QU,51.452934,-0.210324
SW185QW,51.448626,-0.207931
SW185QX,51.453368,-0.209875
SW185QY,51.451066,-0.209908
SW185QZ,51.451084,-0.209892
SW185RA,51.448141,-0.199693
SW185RB,51.447556,-0.199741
SW185RD,51.447477,-0.200982
SW185RE,51.447729,-0.201015
SW185RF,51.447267,-0.202587
SW185RG,51.447472,-0.202397
SW185RH,51.446449,-0.204936
SW185RJ,51.445231,-0.205852
SW185RL,51.446165,-0.205729
SW185RN,51.445869,-0.207002
SW185RP,51.448632,-0.202447
SW185RQ,51.447511,-0.20264
SW185RR,51.448588,-0.201931
SW185RS,51.448658,-0.201194
SW185RT,51.449106,-0.2005
SW185RU,51.449218,-0.201345
SW185RW,51.447725,-0.203102
SW185RX,51.446857,-0.206316
SW185RZ,51.445869,-0.207002
SW185SB,51.449714,-0.200869
SW185SD,51.449698,-0.201024
SW185SE,51.449889,-0.204067
SW185SF,51.449884,-0.206082
SW185SG,51.450266,-0.205741
SW185SH,51.450824,-0.202289
SW185SJ,51.45111,-0.201601
SW185SL,51.45004,-0.201053
SW185SN,51.456438,-0.198355
SW185SP,51.452178,-0.198508
SW185SQ,51.450232,-0.203593
SW185SR,51.453847,-0.198889
SW185SS,51.45476,-0.199169
SW185ST,51.455576,-0.199037
SW185SU,51.454648,-0.198353
SW185SW,51.450908,-0.19899
SW185SX,51.454227,-0.198403
SW185SY,51.453197,-0.198166
SW185SZ,51.45205,-0.199564
SW185TA,51.450173,-0.202041
SW185TB,51.450651,-0.213925
SW185TE,51.44823,-0.191525
SW185TF,51.44673,-0.201558
SW185TG,51.446951,-0.202456
SW185TH,51.446895,-0.200616
SW185TJ,51.446724,-0.204091
SW185TL,51.446702,-0.202653
SW185TN,51.446285,-0.202439
SW185TP,51.446704,-0.201055
SW185TQ,51.447226,-0.200473
SW185TR,51.446915,-0.203666
SW185TS,51.447266,-0.203695
SW185TT,51.44907,-0.202862
SW185TU,51.447915,-0.203771
SW185TW,51.446599,-0.201232
SW185TX,51.449614,-0.203128
SW185TY,51.449593,-0.204698
SW185TZ,51.449324,-0.204795
SW185UA,51.449027,-0.203583
SW185UB,51.449001,-0.204807
SW185UD,51.448724,-0.204905
SW185UE,51.448485,-0.204007
SW185UF,51.448455,-0.204934
SW185UG,51.447757,-0.204611
SW185UH,51.448586,-0.205917
SW185UJ,51.449318,-0.206133
SW185UL,51.448902,-0.206538
SW185UN,51.447573,-0.20613
SW185UQ,51.447791,-0.205689
SW185WA,51.446295,-0.203129
SW185WB,51.44823,-0.191525
SW185WD,51.44823,-0.191525
SW185WE,51.44823,-0.191525
SW185WF,51.44823,-0.191525
SW185WG,51.44823,-0.191525
SW185WH,51.44823,-0.191525
SW185WJ,51.44823,-0.191525
SW185WL,51.44823,-0.191525
SW185WN,51.44823,-0.191525
SW185WP,51.44823,-0.191525
SW185WQ,51.44823,-0.191525
SW185WR,51.44823,-0.191525
SW185WS,51.44823,-0.191525
SW185WT,51.44823,-0.191525
SW185WU,51.44823,-0.191525
SW185WW,51.44823,-0.191525
SW185WX,51.44823,-0.191525
SW185WY,51.44823,-0.191525
SW185WZ,51.44823,-0.191525
SW185XA,51.44823,-0.191525
SW185XB,51.44823,-0.191525
SW185XD,51.44823,-0.191525
SW185XE,51.448222,-0.19154
SW185XF,51.446295,-0.203129
SW185XG,51.446295,-0.203129
SW185XH,51.44823,-0.191525
SW185XJ,51.44823,-0.191525
SW185XL,51.44823,-0.191525
SW185XN,51.446295,-0.203129
SW185XP,51.44823,-0.191525
SW185XQ,51.44823,-0.191525
SW185XR,51.44823,-0.191525
SW185XS,51.446746,-0.205529
SW185XT,51.44823,-0.191525
SW185XU,51.44823,-0.191525
SW185XW,51.44823,-0.191525
SW185XY,51.44823,-0.191525
SW185XZ,51.44823,-0.191525
SW185YA,51.44823,-0.191525
SW185YB,51.448222,-0.19154
SW185YD,51.44823,-0.191525
SW185YE,51.44823,-0.191525
SW185YF,51.44823,-0.191525
SW185YQ,51.448222,-0.19154
SW185YT,51.44823,-0.191525
SW185YW,51.44823,-0.191525
SW185YX,51.44823,-0.191525
SW185ZA,51.446746,-0.205529
SW185ZB,51.44823,-0.191525
SW185ZD,51.44823,-0.191525
SW185ZE,51.446286,-0.203129
SW185ZF,51.44823,-0.191525
SW185ZG,51.44823,-0.191525
SW185ZH,51.44823,-0.191525
SW185ZJ,51.446295,-0.203129
SW185ZL,51.446295,-0.203129
SW185ZN,51.44823,-0.191525
SW185ZP,51.44823,-0.191525
SW185ZQ,51.446295,-0.203129
SW185ZR,51.44823,-0.191525
SW185ZS,51.446295,-0.203129
SW185ZT,51.44823,-0.191525
SW185ZU,51.446295,-0.203129
SW185ZW,51.446746,-0.205529
SW189AB,51.44823,-0.191525
SW189AD,51.44823,-0.191525
SW189AE,51.44823,-0.191525
SW189AF,51.44823,-0.191525
SW189AG,51.44823,-0.191525
SW189AH,51.44823,-0.191525
SW189AJ,51.457383,-0.190861
SW189AL,51.44823,-0.191525
SW189AN,51.44823,-0.191525
SW189AP,51.44823,-0.191525
SW189AQ,51.44823,-0.191525
SW189AR,51.44823,-0.191525
SW189AS,51.44823,-0.191525
SW189AT,51.44823,-0.191525
SW189AU,51.44823,-0.191525
SW189AW,51.44823,-0.191525
SW189AX,51.44823,-0.191525
SW189AY,51.44823,-0.191525
SW189AZ,51.44823,-0.191525
SW189BA,51.44823,-0.191525
SW189BB,51.44823,-0.191525
SW189BD,51.44823,-0.191525
SW189BE,51.44823,-0.191525
SW189BF,51.44823,-0.191525
SW189BG,51.44823,-0.191525
SW189BH,51.44823,-0.191525
SW189BJ,51.44823,-0.191525
SW189BL,51.44823,-0.191525
SW189BN,51.44823,-0.191525
SW189BP,51.44823,-0.191525
SW189BQ,51.44823,-0.191525
SW189BR,51.44823,-0.191525
SW189BS,51.448222,-0.19154
SW189BT,51.44823,-0.191525
SW189BU,51.44823,-0.191525
SW189BW,51.44823,-0.191525
SW189BX,51.44823,-0.191525
SW189BY,51.44823,-0.191525
SW189BZ,51.44823,-0.191525
SW189DA,51.44823,-0.191525
SW189DB,51.44823,-0.191525
SW189DD,51.44823,-0.191525
SW189DE,51.44823,-0.191525
SW189DF,51.44823,-0.191525
SW189DG,51.44823,-0.191525
SW189DH,51.44823,-0.191525
SW189DJ,51.44823,-0.191525
SW189DL,51.44823,-0.191525
SW189DN,51.44823,-0.191525
SW189DP,51.44823,-0.191525
SW189DQ,51.44823,-0.191525
SW189DR,51.44823,-0.191525
SW189DS,51.44823,-0.191525
SW189DT,51.44823,-0.191525
SW189DU,51.44823,-0.191525
SW189DW,51.44823,-0.191525
SW189DX,51.448222,-0.19154
SW189DY,51.44823,-0.191525
SW189DZ,51.44823,-0.191525
SW189EA,51.44823,-0.191525
SW189EB,51.44823,-0.191525
SW189ED,51.44823,-0.191525
SW189EE,51.44823,-0.191525
SW189EF,51.44823,-0.191525
SW189EG,51.44823,-0.191525
SW189EH,51.44823,-0.191525
SW189EJ,51.44823,-0.191525
SW189EL,51.44823,-0.191525
SW189EN,51.44823,-0.191525
SW189EP,51.44823,-0.191525
SW189EQ,51.44823,-0.191525
SW189ER,51.44823,-0.191525
SW189ES,51.44823,-0.191525
SW189ET,51.44823,-0.191525
SW189EW,51.44823,-0.191525
SW189EX,51.44823,-0.191525
SW189EY,51.44823,-0.191525
SW189EZ,51.44823,-0.191525
SW189FA,51.448222,-0.191516
SW189FB,51.44823,-0.191525
SW189FD,51.448222,-0.191516
SW189FE,51.44823,-0.191525
SW189FF,51.44823,-0.191525
SW189FG,51.44823,-0.191525
SW189FH,51.448222,-0.19154
SW189FJ,51.44823,-0.191525
SW189FL,51.44823,-0.191525
SW189FN,51.44823,-0.191525
SW189FP,51.44823,-0.191525
SW189FQ,51.44823,-0.191525
SW189FR,51.44823,-0.191525
SW189FS,51.44823,-0.191525
SW189FT,51.44823,-0.191525
SW189FU,51.44823,-0.191525
SW189FW,51.44823,-0.191525
SW189FX,51.44823,-0.191525
SW189FY,51.44823,-0.191525
SW189FZ,51.44823,-0.191525
SW189GA,51.44823,-0.191525
SW189GB,51.44823,-0.191525
SW189GD,51.44823,-0.191525
SW189GE,51.44823,-0.191525
SW189GF,51.44823,-0.191525
SW189GG,51.44823,-0.191525
SW189GH,51.44823,-0.191525
SW189GJ,51.44823,-0.191525
SW189GL,51.448222,-0.19154
SW189GN,51.44823,-0.191525
SW189GP,51.44823,-0.191525
SW189GQ,51.44823,-0.191525
SW189GR,51.44823,-0.191525
SW189GS,51.44823,-0.191525
SW189GT,51.44823,-0.191525
SW189GU,51.44823,-0.191525
SW189GW,51.44823,-0.191525
SW189GX,51.44823,-0.191525
SW189GY,51.44823,-0.191525
SW189GZ,51.44823,-0.191525
SW189HA,51.44823,-0.191525
SW189HB,51.44823,-0.191525
SW189HD,51.44823,-0.191525
SW189HE,51.44823,-0.191525
SW189HF,51.44823,-0.191525
SW189HG,51.44823,-0.191525
SW189HH,51.44823,-0.191525
SW189HJ,51.44823,-0.191525
SW189HL,51.44823,-0.191525
SW189HN,51.448222,-0.191516
SW189HP,51.44823,-0.191525
SW189HQ,51.44823,-0.191525
SW189HR,51.44823,-0.191525
SW189HS,51.44823,-0.191525
SW189HT,51.44823,-0.191525
SW189HU,51.44823,-0.191525
SW189HW,51.44823,-0.191525
SW189HX,51.44823,-0.191525
SW189HY,51.44823,-0.191525
SW189HZ,51.44823,-0.191525
SW189JA,51.44823,-0.191525
SW189JB,51.44823,-0.191525
SW189JD,51.44823,-0.191525
SW189JE,51.448222,-0.19154
SW189JF,51.44823,-0.191525
SW189JG,51.44823,-0.191525
SW189JH,51.44823,-0.191525
SW189JJ,51.44823,-0.191525
SW189JL,51.44823,-0.191525
SW189JN,51.44823,-0.191525
SW189JP,51.44823,-0.191525
SW189JQ,51.448222,-0.19154
SW189JR,51.44823,-0.191525
SW189JS,51.448222,-0.19154
SW189JT,51.44823,-0.191525
SW189JU,51.44823,-0.191525
SW189JW,51.44823,-0.191525
SW189JX,51.448222,-0.19154
SW189JY,51.44823,-0.191525
SW189JZ,51.44823,-0.191525
SW189LA,51.448222,-0.19154
SW189LB,51.448222,-0.191516
SW189LD,51.44823,-0.191525
SW189LE,51.44823,-0.191525
SW189LF,51.44823,-0.191525
SW189LG,51.44823,-0.191525
SW189LH,51.448222,-0.19154
SW189LJ,51.44823,-0.191525
SW189LL,51.448222,-0.19154
SW189LN,51.44823,-0.191525
SW189LP,51.44823,-0.191525
SW189LQ,51.44823,-0.191525
SW189LR,51.44823,-0.191525
SW189LS,51.44823,-0.191525
SW189LT,51.448222,-0.19154
SW189LU,51.44823,-0.191525
SW189LW,51.44823,-0.191525
SW189LX,51.448222,-0.19154
SW189LY,51.448222,-0.19154
SW189LZ,51.44823,-0.191525
SW189NA,51.448222,-0.19154
SW189NB,51.448222,-0.19154
SW189ND,51.448222,-0.19154
SW189NE,51.448222,-0.19154
SW189NF,51.448222,-0.19154
SW189NG,51.448222,-0.19154
SW189NH,51.448222,-0.19154
SW189NJ,51.448222,-0.19154
SW189NL,51.448222,-0.19154
SW189NN,51.448222,-0.19154
SW189NP,51.448222,-0.19154
SW189NQ,51.448222,-0.19154
SW189NR,51.448222,-0.19154
SW189NS,51.448222,-0.191516
SW189NT,51.448222,-0.191516
SW189NU,51.448222,-0.191516
SW189NW,51.448222,-0.191516
SW189NX,51.448222,-0.191516
SW189NY,51.448222,-0.191516
SW189NZ,51.448222,-0.191516
SW189PA,51.448222,-0.191516
SW189PB,51.448222,-0.191516
SW189PD,51.448222,-0.191516
SW189PE,51.448222,-0.191516
SW189PF,51.448222,-0.191516
SW189PG,51.448222,-0.191516
SW189PH,51.448222,-0.191516
SW189PJ,51.448222,-0.191516
SW189PN,51.448222,-0.191516
SW189PP,51.448222,-0.191516
SW189PQ,51.448222,-0.191516
SW189PR,51.448222,-0.191516
SW189PS,51.448222,-0.191516
SW189PT,51.448222,-0.191516
SW189PU,51.448222,-0.191516
SW189PW,51.448222,-0.191516
SW189PX,51.448222,-0.191516
SW189PY,51.448222,-0.191516
SW189PZ,51.448222,-0.191516
SW189QA,51.448222,-0.191516
SW189QB,51.448222,-0.191516
SW189QD,51.448222,-0.191516
SW189QE,51.448222,-0.191516
SW189QF,51.448222,-0.191516
SW189QG,51.448222,-0.191516
SW189QH,51.448222,-0.191516
SW189QL,51.448222,-0.191516
SW189QN,51.448222,-0.191516
SW189QP,51.448222,-0.191516
SW189QQ,51.448222,-0.191516
SW189QR,51.448222,-0.191516
SW189QT,51.448222,-0.191516
SW189QU,51.448222,-0.191516
SW189SA,51.457383,-0.190861
SW189SB,51.457383,-0.190861
SW189SD,51.457383,-0.190861
SW189SE,51.457383,-0.190861
SW189SF,51.457383,-0.190861
SW189SG,51.457383,-0.190861
SW189SH,51.457383,-0.190861
SW189SJ,51.457383,-0.190861
SW189SL,51.457383,-0.190861
SW189SN,51.457383,-0.190861
SW189SP,51.457383,-0.190861
SW189SQ,51.457383,-0.190861
SW189SR,51.457383,-0.190861
SW189SS,51.457383,-0.190861
SW189ST,51.457383,-0.190861
SW189SU,51.457383,-0.190861
SW189SW,51.457383,-0.190861
SW189SX,51.457383,-0.190861
SW189SY,51.457383,-0.190861
SW189SZ,51.457383,-0.190861
SW189TA,51.457383,-0.190861
SW189TB,51.457383,-0.190861
SW189TD,51.457383,-0.190861
SW189TE,51.457414,-0.191052
SW189WY,51.44823,-0.191525
SW189WZ,51.44823,-0.191525
SW189ZY,51.457208,-0.191703
SW191AA,51.421629,-0.186218
SW191AB,51.42189,-0.186194
SW191AD,51.419842,-0.184045
SW191AE,51.420957,-0.187558
SW191AF,51.416454,-0.184802
SW191AG,51.421049,-0.185939
SW191AH,51.419002,-0.182037
SW191AJ,51.419828,-0.182536
SW191AL,51.421415,-0.184558
SW191AN,51.420227,-0.18682
SW191AP,51.420714,-0.187495
SW191AQ,51.420791,-0.184943
SW191AR,51.420558,-0.183834
SW191AS,51.419694,-0.183203
SW191AT,51.421091,-0.186297
SW191AU,51.415736,-0.191849
SW191AW,51.420243,-0.187294
SW191AX,51.415788,-0.190581
SW191AY,51.415845,-0.189597
SW191AZ,51.41591,-0.188591
SW191BA,51.415997,-0.187779
SW191BB,51.420593,-0.186691
SW191BD,51.416117,-0.186264
SW191BE,51.416274,-0.184191
SW191BF,51.416014,-0.191809
SW191BG,51.420468,-0.186121
SW191BH,51.417196,-0.18392
SW191BJ,51.417497,-0.184742
SW191BL,51.417185,-0.184352
SW191BN,51.417422,-0.185148
SW191BP,51.417695,-0.186489
SW191BQ,51.417272,-0.183572
SW191BS,51.416759,-0.186454
SW191BT,51.418627,-0.185733
SW191BU,51.419012,-0.184467
SW191BW,51.417401,-0.185523
SW191BX,51.419215,-0.185926
SW191BY,51.416025,-0.184369
SW191BZ,51.419355,-0.183403
SW191DA,51.420208,-0.185038
SW191DB,51.420845,-0.186695
SW191DD,51.4152,-0.181612
SW191DE,51.415501,-0.191739
SW191DF,51.415828,-0.186707
SW191DG,51.415926,-0.185495
SW191DH,51.416351,-0.182731
SW191DJ,51.417511,-0.182757
SW191DL,51.417535,-0.18313
SW191DN,51.416559,-0.181673
SW191DP,51.419794,-0.18678
SW191DQ,51.416002,-0.184586
SW191DR,51.418391,-0.184448
SW191DS,51.419587,-0.185594
SW191DT,51.415988,-0.184889
SW191DU,51.418609,-0.18454
SW191DW,51.417703,-0.181229
SW191DX,51.41826,-0.186409
SW191DY,51.415272,-0.181624
SW191DZ,51.416715,-0.18308
SW191EA,51.418262,-0.191788
SW191EB,51.418906,-0.183986
SW191ED,51.41906,-0.193986
SW191EE,51.416613,-0.19273
SW191EF,51.418196,-0.192197
SW191EG,51.418057,-0.192505
SW191EH,51.418853,-0.193347
SW191EJ,51.419317,-0.193688
SW191EL,51.420074,-0.194377
SW191EN,51.420074,-0.194377
SW191EP,51.419766,-0.191916
SW191EQ,51.416299,-0.192225
SW191ER,51.419672,-0.1911
SW191ES,51.419861,-0.190517
SW191ET,51.419416,-0.192548
SW191EU,51.419098,-0.192316
SW191EW,51.420071,-0.192436
SW191EX,51.418946,-0.191262
SW191EY,51.418549,-0.191719
SW191EZ,51.418901,-0.188905
SW191FA,51.416197,-0.18675
SW191FD,51.417014,-0.213582
SW191FE,51.417014,-0.213582
SW191FF,51.419013,-0.197353
SW191FG,51.417014,-0.213582
SW191FH,51.417014,-0.213582
SW191FJ,51.417014,-0.213582
SW191FL,51.417014,-0.213582
SW191FN,51.417014,-0.213582
SW191FP,51.416938,-0.213374
SW191FQ,51.419885,-0.194389
SW191FR,51.417192,-0.192952
SW191FS,51.414967,-0.201481
SW191FT,51.418288,-0.195847
SW191GD,51.415922,-0.188717
SW191HA,51.416076,-0.187675
SW191HB,51.418621,-0.189372
SW191HD,51.418598,-0.187935
SW191HE,51.4177,-0.18797
SW191HG,51.41694,-0.187109
SW191HH,51.418874,-0.187133
SW191HJ,51.418861,-0.187511
SW191HL,51.416982,-0.187524
SW191HN,51.417036,-0.188083
SW191HP,51.417853,-0.188568
SW191HQ,51.417957,-0.187169
SW191HR,51.418644,-0.188566
SW191HS,51.41798,-0.189239
SW191HT,51.417995,-0.189656
SW191HU,51.416655,-0.189047
SW191HW,51.4166,-0.188416
SW191HX,51.416689,-0.189477
SW191HY,51.417949,-0.190161
SW191HZ,51.416543,-0.189943
SW191JA,51.417948,-0.190636
SW191JB,51.416649,-0.190414
SW191JD,51.418171,-0.191144
SW191JE,51.417873,-0.19107
SW191JF,51.417054,-0.191581
SW191JG,51.416837,-0.190942
SW191JL,51.415991,-0.19379
SW191JN,51.415562,-0.196295
SW191JP,51.416374,-0.194696
SW191JQ,51.418805,-0.199048
SW191JR,51.416747,-0.193847
SW191JS,51.417204,-0.194879
SW191JT,51.417251,-0.193856
SW191JU,51.416052,-0.193659
SW191JW,51.415644,-0.194671
SW191JX,51.415763,-0.193645
SW191JZ,51.415344,-0.19382
SW191LA,51.415178,-0.197044
SW191LB,51.415136,-0.1967
SW191LD,51.415233,-0.195388
SW191LE,51.419762,-0.205148
SW191LG,51.419611,-0.204679
SW191LH,51.414788,-0.201503
SW191LJ,51.415112,-0.200354
SW191LL,51.414304,-0.201047
SW191LN,51.416102,-0.200445
SW191LP,51.416605,-0.199806
SW191LQ,51.417811,-0.202779
SW191LR,51.416415,-0.199713
SW191LS,51.415754,-0.199423
SW191LT,51.415417,-0.199196
SW191LU,51.415181,-0.199575
SW191LW,51.416032,-0.199973
SW191LX,51.415151,-0.198224
SW191LY,51.41489,-0.199974
SW191ND,51.417142,-0.197858
SW191NE,51.418921,-0.198378
SW191NG,51.418776,-0.199434
SW191NH,51.418776,-0.199434
SW191NJ,51.418753,-0.197996
SW191NL,51.419013,-0.197353
SW191NN,51.418537,-0.197976
SW191NP,51.417435,-0.19707
SW191NQ,51.418262,-0.191788
SW191NR,51.417077,-0.197156
SW191NS,51.416589,-0.197003
SW191NT,51.416057,-0.198102
SW191NU,51.416359,-0.197831
SW191NW,51.41779,-0.196768
SW191NX,51.417681,-0.198455
SW191NY,51.417239,-0.198933
SW191NZ,51.417201,-0.201121
SW191PA,51.416971,-0.200784
SW191PB,51.415984,-0.199212
SW191PD,51.416384,-0.19888
SW191PE,51.416179,-0.198443
SW191PF,51.416663,-0.198337
SW191PG,51.418102,-0.200107
SW191PH,51.416182,-0.196832
SW191PJ,51.418776,-0.199434
SW191PL,51.417015,-0.198428
SW191PN,51.416299,-0.196856
SW191PP,51.416914,-0.197699
SW191PQ,51.418157,-0.199559
SW191PR,51.420424,-0.205467
SW191PS,51.420428,-0.205711
SW191PT,51.419784,-0.206585
SW191PU,51.419784,-0.206585
SW191PW,51.417014,-0.213582
SW191PX,51.415321,-0.200504
SW191PY,51.419487,-0.200067
