pcd,reg,lat,long
SE187AF,SE18,51.489139,0.084111
SE187AG,SE18,51.487627,0.072519
SE187AH,SE18,51.487367,0.071036
SE187AJ,SE18,51.486295,0.070557
SE187AL,SE18,51.486681,0.070126
SE187AN,SE18,51.489139,0.084111
SE187AP,SE18,51.486091,0.0699
SE187AQ,SE18,51.487567,0.070845
SE187AS,SE18,51.490567,0.079682
SE187AU,SE18,51.485389,0.080626
SE187AW,SE18,51.485121,0.071325
SE187AZ,SE18,51.484798,0.068761
SE187BA,SE18,51.482983,0.069687
SE187BB,SE18,51.483951,0.069875
SE187BD,SE18,51.482651,0.069168
SE187BE,SE18,51.48443,0.071265
SE187BG,SE18,51.484692,0.071176
SE187BH,SE18,51.485308,0.070986
SE187BJ,SE18,51.48559,0.070785
SE187BL,SE18,51.486415,0.069353
SE187BN,SE18,51.486613,0.068829
SE187BP,SE18,51.487046,0.076929
SE187BQ,SE18,51.485207,0.06901
SE187BW,SE18,51.484477,0.069611
SE187BY,SE18,51.490128,0.083161
SE187BZ,SE18,51.490912,0.071398
SE187DA,SE18,51.490767,0.069896
SE187DB,SE18,51.490767,0.069896
SE187DD,SE18,51.490689,0.076331
SE187DE,SE18,51.48814,0.07708
SE187DF,SE18,51.488574,0.076941
SE187DG,SE18,51.490727,0.076765
SE187DH,SE18,51.490486,0.077172
SE187DJ,SE18,51.490097,0.077788
SE187DL,SE18,51.490881,0.078688
SE187DN,SE18,51.490593,0.080245
SE187DP,SE18,51.490247,0.080474
SE187DQ,SE18,51.490773,0.078739
SE187DR,SE18,51.490129,0.079547
SE187DS,SE18,51.490002,0.080074
SE187DT,SE18,51.49005,0.080926
SE187DU,SE18,51.490113,0.081981
SE187DW,SE18,51.490537,0.080862
SE187DX,SE18,51.490434,0.081592
SE187DY,SE18,51.490142,0.08384
SE187DZ,SE18,51.4893,0.084709
SE187EA,SE18,51.489678,0.084683
SE187EB,SE18,51.489192,0.082169
SE187ED,SE18,51.489263,0.080703
SE187EE,SE18,51.489199,0.079764
SE187EF,SE18,51.48918,0.083825
SE187EG,SE18,51.48925,0.076842
SE187EH,SE18,51.488843,0.077011
SE187EJ,SE18,51.490119,0.076521
SE187EL,SE18,51.490106,0.075729
SE187EN,SE18,51.489767,0.075612
SE187EP,SE18,51.489199,0.074665
SE187EQ,SE18,51.488864,0.07681
SE187ER,SE18,51.489834,0.075356
SE187ES,SE18,51.488529,0.074922
SE187ET,SE18,51.489118,0.075669
SE187EW,SE18,51.488894,0.074132
SE187EX,SE18,51.487143,0.075997
SE187EY,SE18,51.486599,0.076779
SE187EZ,SE18,51.486431,0.076095
SE187HA,SE18,51.489009,0.076255
SE187HB,SE18,51.49051,0.074796
SE187HD,SE18,51.490086,0.074863
SE187HH,SE18,51.485057,0.073929
SE187HL,SE18,51.484382,0.074489
SE187HN,SE18,51.485212,0.075377
SE187HP,SE18,51.484872,0.075275
SE187HQ,SE18,51.487071,0.07549
SE187HR,SE18,51.490544,0.073357
SE187HS,SE18,51.489696,0.07352
SE187HT,SE18,51.484006,0.074919
SE187HU,SE18,51.485635,0.074848
SE187HW,SE18,51.485009,0.07567
SE187HX,SE18,51.485679,0.075383
SE187HY,SE18,51.486373,0.072275
SE187HZ,SE18,51.486733,0.072248
SE187JA,SE18,51.486752,0.07114
SE187JB,SE18,51.486946,0.07292
SE187JD,SE18,51.483761,0.070975
SE187JE,SE18,51.487171,0.072383
SE187JF,SE18,51.48588,0.072656
SE187JG,SE18,51.483024,0.071965
SE187JH,SE18,51.483293,0.071501
SE187JJ,SE18,51.483956,0.071114
SE187JL,SE18,51.483588,0.07212
SE187JN,SE18,51.484125,0.070745
SE187JP,SE18,51.48295,0.072566
SE187JQ,SE18,51.485768,0.071398
SE187JR,SE18,51.483154,0.074275
SE187JS,SE18,51.483154,0.074275
SE187JT,SE18,51.482755,0.073436
SE187JU,SE18,51.484266,0.072928
SE187JW,SE18,51.483217,0.073255
SE187JX,SE18,51.483903,0.072105
SE187JY,SE18,51.482524,0.071277
SE187JZ,SE18,51.484354,0.073552
SE187LA,SE18,51.485673,0.073194
SE187LB,SE18,51.486635,0.07783
SE187LD,SE18,51.486967,0.073252
SE187LE,SE18,51.48562,0.074128
SE187LF,SE18,51.485941,0.07636
SE187LG,SE18,51.484433,0.075168
SE187LH,SE18,51.490096,0.072789
SE187LJ,SE18,51.489812,0.074087
SE187LL,SE18,51.488129,0.073118
SE187LN,SE18,51.48845,0.073824
SE187LP,SE18,51.488061,0.07493
SE187LQ,SE18,51.489857,0.073585
SE187LR,SE18,51.485688,0.073843
SE187LS,SE18,51.488613,0.080313
SE187LT,SE18,51.487223,0.08012
SE187LU,SE18,51.487385,0.079595
SE187LW,SE18,51.487727,0.074526
SE187LX,SE18,51.486995,0.079808
SE187LY,SE18,51.486232,0.080234
SE187LZ,SE18,51.487019,0.080442
SE187NA,SE18,51.487893,0.079848
SE187NB,SE18,51.487342,0.081019
SE187ND,SE18,51.488578,0.080773
SE187NE,SE18,51.488989,0.08144
SE187NF,SE18,51.488435,0.082236
SE187NG,SE18,51.486184,0.080909
SE187NH,SE18,51.487373,0.08128
SE187NJ,SE18,51.488366,0.082621
SE187NL,SE18,51.487413,0.082074
SE187NN,SE18,51.486829,0.082047
SE187NP,SE18,51.488792,0.079889
SE187NQ,SE18,51.486771,0.081267
SE187NR,SE18,51.487301,0.082832
SE187NS,SE18,51.487529,0.083145
SE187NT,SE18,51.487645,0.084229
SE187NU,SE18,51.488667,0.083384
SE187NW,SE18,51.488741,0.082768
SE187NX,SE18,51.487969,0.083151
SE187NY,SE18,51.487969,0.083151
SE187NZ,SE18,51.48795,0.082242
SE187PA,SE18,51.48812,0.080723
SE187PB,SE18,51.487819,0.080465
SE187PD,SE18,51.488225,0.079403
SE187PE,SE18,51.487919,0.078409
SE187PF,SE18,51.487132,0.083228
SE187PG,SE18,51.486937,0.083579
SE187PH,SE18,51.488418,0.084223
SE187PJ,SE18,51.487948,0.083841
SE187PL,SE18,51.487734,0.083774
SE187PN,SE18,51.490683,0.079731
SE187PP,SE18,51.487841,0.079227
SE187PQ,SE18,51.488562,0.083725
SE187PR,SE18,51.486593,0.079112
SE187PS,SE18,51.486224,0.080147
SE187PT,SE18,51.48578,0.081855
SE187PU,SE18,51.487753,0.081153
SE187PW,SE18,51.488766,0.079326
SE187PX,SE18,51.48617,0.081196
SE187PY,SE18,51.485941,0.083433
SE187PZ,SE18,51.484445,0.083638
SE187QA,SE18,51.484891,0.083313
SE187QB,SE18,51.485464,0.08246
SE187QD,SE18,51.486596,0.084053
SE187QE,SE18,51.486462,0.084508
SE187QF,SE18,51.4883,0.084779
SE187QG,SE18,51.488407,0.08536
SE187QL,SE18,51.487842,0.082727
SE187QR,SE18,51.482832,0.082268
SE187QS,SE18,51.483888,0.08259
SE187QT,SE18,51.484602,0.082392
SE187QU,SE18,51.482736,0.083114
SE187QX,SE18,51.483138,0.081274
SE187QY,SE18,51.483994,0.080679
SE187QZ,SE18,51.484164,0.080212
SE187RA,SE18,51.483358,0.080017
SE187RB,SE18,51.4829,0.081004
SE187RG,SE18,51.482502,0.079603
SE187RL,SE18,51.482414,0.074385
SE187RN,SE18,51.483723,0.076173
SE187RR,SE18,51.482726,0.077597
SE187RS,SE18,51.481575,0.077084
SE187RT,SE18,51.481874,0.079517
SE187RU,SE18,51.481634,0.078858
SE187RW,SE18,51.484033,0.075942
SE187RX,SE18,51.4814,0.078862
SE187SA,SE18,51.485816,0.078888
SE187SH,SE18,51.484005,0.077063
SE187SJ,SE18,51.485737,0.076711
SE187SL,SE18,51.485394,0.076768
SE187SN,SE18,51.484333,0.076763
SE187SP,SE18,51.484862,0.077334
SE187SQ,SE18,51.487944,0.07697
SE187SR,SE18,51.483207,0.077892
SE187SS,SE18,51.483207,0.077892
SE187ST,SE18,51.483589,0.077159
SE187SU,SE18,51.483999,0.078332
SE187SW,SE18,51.484825,0.076396
SE187SX,SE18,51.484232,0.07791
SE187SY,SE18,51.483589,0.077622
SE187SZ,SE18,51.485175,0.07899
SE187TA,SE18,51.485451,0.078614
SE187TB,SE18,51.484978,0.079917
SE187TD,SE18,51.485244,0.080187
SE187TE,SE18,51.484883,0.080216
SE187TF,SE18,51.484264,0.079654
SE187TG,SE18,51.484046,0.079256
SE187TH,SE18,51.483844,0.081998
SE187TJ,SE18,51.48397,0.081514
SE187TL,SE18,51.485531,0.081196
SE187TN,SE18,51.48566,0.080048
SE187TP,SE18,51.486122,0.078327
SE187TQ,SE18,51.484907,0.08242
SE187TW,SE18,51.486122,0.078327
SE187UA,SE18,51.489548,0.067147
SE187UB,SE18,51.489548,0.067147
SE187WA,SE18,51.489548,0.067147
SE187WD,SE18,51.489548,0.067147
SE187WE,SE18,51.489548,0.067147
SE187WF,SE18,51.489548,0.067147
SE187WG,SE18,51.489548,0.067147
SE187WH,SE18,51.489548,0.067147
SE187WJ,SE18,51.490736,0.084847
SE187WL,SE18,51.489548,0.067147
SE187WN,SE18,51.489548,0.067147
SE187WP,SE18,51.486342,0.077588
SE187WQ,SE18,51.489548,0.067147
SE187WR,SE18,51.489548,0.067147
SE187WS,SE18,51.489548,0.067147
SE187WT,SE18,51.486342,0.077588
SE187WU,SE18,51.486342,0.077588
SE187WW,SE18,51.489548,0.067147
SE187WX,SE18,51.489548,0.067147
SE187WY,SE18,51.489548,0.067147
SE187WZ,SE18,51.489548,0.067147
SE187XA,SE18,51.489548,0.067147
SE187XB,SE18,51.489548,0.067147
SE187XF,SE18,51.489548,0.067147
SE187XJ,SE18,51.489548,0.067147
SE187YB,SE18,51.489548,0.067147
SE187YE,SE18,51.489548,0.067147
SE187YJ,SE18,51.489548,0.067147
SE187YP,SE18,51.489548,0.067147
SE187YQ,SE18,51.489548,0.067147
SE187YR,SE18,51.489548,0.067147
SE187YT,SE18,51.489548,0.067147
SE187YZ,SE18,51.489548,0.067147
SE187ZA,SE18,51.489548,0.067147
SE187ZB,SE18,51.489548,0.067147
SE187ZD,SE18,51.486342,0.077588
SE187ZE,SE18,51.489548,0.067147
SE187ZF,SE18,51.489548,0.067147
SE187ZG,SE18,51.489548,0.067147
SE187ZH,SE18,51.489548,0.067147
SE187ZJ,SE18,51.486342,0.077588
SE187ZL,SE18,51.486342,0.077588
SE187ZN,SE18,51.484248,0.082563
SE187ZP,SE18,51.486342,0.077588
SE187ZQ,SE18,51.484248,0.082563
SE187ZR,SE18,51.489548,0.067147
SE187ZS,SE18,51.489548,0.067147
SE187ZT,SE18,51.489548,0.067147
SE187ZU,SE18,51.486342,0.077588
SE187ZW,SE18,51.489548,0.067147
SE187ZX,SE18,51.489548,0.067147
SE189AA,SE18,51.489548,0.067147
SE189AB,SE18,51.489548,0.067147
SE189AD,SE18,51.489548,0.067147
SE189AE,SE18,51.489548,0.067147
SE189AF,SE18,51.490572,0.084955
SE189AG,SE18,51.489548,0.067147
SE189AH,SE18,51.489548,0.067147
SE189AJ,SE18,51.489548,0.067147
SE189AL,SE18,51.490736,0.084847
SE189AN,SE18,51.489548,0.067147
SE189AP,SE18,51.489548,0.067147
SE189AQ,SE18,51.489548,0.067147
SE189AR,SE18,51.489548,0.067147
SE189AS,SE18,51.489548,0.067147
SE189AT,SE18,51.489548,0.067147
SE189AU,SE18,51.489548,0.067147
SE189AW,SE18,51.489548,0.067147
SE189AX,SE18,51.489548,0.067147
SE189AY,SE18,51.489548,0.067147
SE189AZ,SE18,51.489548,0.067147
SE189BA,SE18,51.489548,0.067147
SE189BB,SE18,51.489548,0.067147
SE189BD,SE18,51.489548,0.067147
SE189BE,SE18,51.489548,0.067147
SE189BF,SE18,51.489548,0.067147
SE189BG,SE18,51.489548,0.067147
SE189BH,SE18,51.489548,0.067147
SE189BJ,SE18,51.489548,0.067147
SE189BL,SE18,51.489548,0.067147
SE189BN,SE18,51.490736,0.084847
SE189BP,SE18,51.489548,0.067147
SE189BQ,SE18,51.489548,0.067147
SE189BR,SE18,51.489548,0.067147
SE189BS,SE18,51.489548,0.067147
SE189BT,SE18,51.489548,0.067147
SE189BU,SE18,51.489548,0.067147
SE189BW,SE18,51.489548,0.067147
SE189BX,SE18,51.489548,0.067147
SE189BY,SE18,51.489548,0.067147
SE189BZ,SE18,51.489548,0.067147
SE189DA,SE18,51.490736,0.084847
SE189DB,SE18,51.489548,0.067147
SE189DD,SE18,51.489548,0.067147
SE189DE,SE18,51.490736,0.084847
SE189DF,SE18,51.489548,0.067147
SE189DG,SE18,51.489548,0.067147
SE189DH,SE18,51.489548,0.067147
SE189DJ,SE18,51.489548,0.067147
SE189DL,SE18,51.489548,0.067147
SE189DN,SE18,51.489548,0.067147
SE189DP,SE18,51.489548,0.067147
SE189DQ,SE18,51.489548,0.067147
SE189DR,SE18,51.489548,0.067147
SE189DS,SE18,51.489548,0.067147
SE189DT,SE18,51.489548,0.067147
SE189DU,SE18,51.489548,0.067147
SE189DW,SE18,51.490736,0.084847
SE189DX,SE18,51.489548,0.067147
SE189DY,SE18,51.489548,0.067147
SE189DZ,SE18,51.489548,0.067147
SE189EA,SE18,51.489548,0.067147
SE189EB,SE18,51.489548,0.067147
SE189ED,SE18,51.489548,0.067147
SE189EE,SE18,51.489548,0.067147
SE189EF,SE18,51.489548,0.067147
SE189EG,SE18,51.489548,0.067147
SE189EH,SE18,51.489548,0.067147
SE189EJ,SE18,51.489548,0.067147
SE189EL,SE18,51.490572,0.084955
SE189EN,SE18,51.489548,0.067147
SE189EP,SE18,51.489548,0.067147
SE189EQ,SE18,51.489548,0.067147
SE189ER,SE18,51.489548,0.067147
SE189ES,SE18,51.489548,0.067147
SE189ET,SE18,51.489548,0.067147
SE189EU,SE18,51.489548,0.067147
SE189EW,SE18,51.489548,0.067147
SE189EX,SE18,51.489548,0.067147
SE189EY,SE18,51.489548,0.067147
SE189EZ,SE18,51.489548,0.067147
SE189FA,SE18,51.489548,0.067147
SE189FB,SE18,51.489548,0.067147
SE189FD,SE18,51.490572,0.084955
SE189FE,SE18,51.489548,0.067147
SE189FF,SE18,51.489548,0.067147
SE189FG,SE18,51.489548,0.067147
SE189FH,SE18,51.489548,0.067147
SE189FJ,SE18,51.489548,0.067147
SE189FL,SE18,51.489548,0.067147
SE189FN,SE18,51.489548,0.067147
SE189FP,SE18,51.489548,0.067147
SE189GA,SE18,51.489548,0.067147
SE189GB,SE18,51.489548,0.067147
SE189GD,SE18,51.489548,0.067147
SE189GE,SE18,51.489548,0.067147
SE189GF,SE18,51.489548,0.067147
SE189GG,SE18,51.489548,0.067147
SE189GH,SE18,51.489548,0.067147
SE189GJ,SE18,51.489548,0.067147
SE189GL,SE18,51.489548,0.067147
SE189GN,SE18,51.489548,0.067147
SE189GP,SE18,51.489548,0.067147
SE189GQ,SE18,51.489548,0.067147
SE189GR,SE18,51.490736,0.084847
SE189GS,SE18,51.490736,0.084874
SE189GT,SE18,51.490736,0.084847
SE189GU,SE18,51.490736,0.084847
SE189GW,SE18,51.489548,0.067147
SE189GX,SE18,51.489548,0.067147
SE189GY,SE18,51.489548,0.067147
SE189GZ,SE18,51.489548,0.067147
SE189HA,SE18,51.489548,0.067147
SE189HB,SE18,51.489548,0.067147
SE189HD,SE18,51.489548,0.067147
SE189HF,SE18,51.489548,0.067147
SE189HG,SE18,51.489548,0.067147
SE189HH,SE18,51.489548,0.067147
SE189HJ,SE18,51.489548,0.067147
SE189HL,SE18,51.489548,0.067147
SE189HN,SE18,51.490572,0.084955
SE189HP,SE18,51.489548,0.067147
SE189HQ,SE18,51.489548,0.067147
SE189HR,SE18,51.489548,0.067147
SE189HS,SE18,51.489548,0.067147
SE189HT,SE18,51.489548,0.067147
SE189HU,SE18,51.489548,0.067147
SE189HW,SE18,51.489548,0.067147
SE189HX,SE18,51.490736,0.084847
SE189HY,SE18,51.489548,0.067147
SE189HZ,SE18,51.489548,0.067147
SE189JA,SE18,51.489548,0.067147
SE189JB,SE18,51.489548,0.067147
SE189JD,SE18,51.489548,0.067147
SE189JE,SE18,51.489548,0.067147
SE189JF,SE18,51.489548,0.067147
SE189JG,SE18,51.489548,0.067147
SE189JH,SE18,51.490572,0.084955
SE189JJ,SE18,51.490736,0.084847
SE189JL,SE18,51.490736,0.084847
SE189JN,SE18,51.489548,0.067147
SE189JP,SE18,51.490736,0.084847
SE189JQ,SE18,51.489548,0.067147
SE189JR,SE18,51.489548,0.067147
SE189JT,SE18,51.490736,0.084847
SE189JU,SE18,51.490572,0.084955
SE189JW,SE18,51.490736,0.084847
SE189JX,SE18,51.490572,0.084955
SE189JY,SE18,51.490572,0.084955
SE189JZ,SE18,51.490572,0.084955
SE189LA,SE18,51.490572,0.084955
SE189LB,SE18,51.490736,0.084847
SE189LD,SE18,51.490736,0.084847
SE189LE,SE18,51.490572,0.084955
SE189LF,SE18,51.490736,0.084847
SE189LG,SE18,51.490572,0.084955
SE189LH,SE18,51.490736,0.084847
SE189LL,SE18,51.490736,0.084847
SE189LN,SE18,51.490736,0.084847
SE189LP,SE18,51.490736,0.084847
SE189LQ,SE18,51.490736,0.084874
SE189LR,SE18,51.490736,0.084874
SE189LS,SE18,51.490736,0.084874
SE189LT,SE18,51.490736,0.084874
SE189LU,SE18,51.490736,0.084874
SE189LX,SE18,51.490736,0.084874
SE189LY,SE18,51.490736,0.084874
SE189LZ,SE18,51.490736,0.084874
SE189NA,SE18,51.490736,0.084874
SE189NB,SE18,51.490736,0.084874
SE189ND,SE18,51.490736,0.084874
SE189NE,SE18,51.490736,0.084874
SE189NF,SE18,51.490736,0.084874
SE189NG,SE18,51.490736,0.084874
SE189NH,SE18,51.490736,0.084874
SE189NL,SE18,51.490736,0.084874
SE189NN,SE18,51.490736,0.084874
SE189NP,SE18,51.490736,0.084874
SE189NQ,SE18,51.490736,0.084874
SE189NR,SE18,51.490736,0.084874
SE189NS,SE18,51.490736,0.084874
SE189NT,SE18,51.490736,0.084874
SE189NU,SE18,51.490736,0.084874
SE189NW,SE18,51.490736,0.084874
SE189NX,SE18,51.490736,0.084874
SE189NY,SE18,51.490736,0.084874
SE189NZ,SE18,51.490736,0.084874
SE189QD,SE18,51.490736,0.084874
SE189SA,SE18,51.489557,0.064597
SE189SB,SE18,51.489557,0.064597
SE189SD,SE18,51.489557,0.064597
SE189SE,SE18,51.489557,0.064597
SE189SF,SE18,51.489557,0.064597
SE189SG,SE18,51.489557,0.064597
SE189SH,SE18,51.489557,0.064597
SE189SJ,SE18,51.489557,0.064597
SE189SL,SE18,51.489557,0.064597
SE189SN,SE18,51.489557,0.064597
SE189SP,SE18,51.489557,0.064597
SE189SQ,SE18,51.489557,0.064597
SE189SR,SE18,51.489557,0.064597
SE189SS,SE18,51.489557,0.064597
SE189ST,SE18,51.489557,0.064597
SE189SU,SE18,51.489557,0.064597
SE189SW,SE18,51.489557,0.064597
SE189SX,SE18,51.489557,0.064597
SE189SY,SE18,51.489557,0.064597
SE189SZ,SE18,51.489231,0.066743
SE189ZZ,SE18,51.489548,0.067147
SE191AA,SE19,51.420963,-0.086067
SE191AB,SE19,51.420564,-0.086458
SE191AD,SE19,51.41893,-0.083319
SE191AE,SE19,51.421862,-0.08718
SE191AF,SE19,51.422651,-0.086471
SE191AG,SE19,51.423058,-0.086615
SE191AH,SE19,51.421778,-0.088076
SE191AJ,SE19,51.424067,-0.085595
SE191AL,SE19,51.42317,-0.086335
SE191AN,SE19,51.422672,-0.087754
SE191AP,SE19,51.423642,-0.084949
SE191AQ,SE19,51.4233,-0.086013
SE191AR,SE19,51.422743,-0.085518
SE191AS,SE19,51.419527,-0.088472
SE191AT,SE19,51.420743,-0.086954
SE191AU,SE19,51.423188,-0.084133
SE191AW,SE19,51.424109,-0.086554
SE191AX,SE19,51.424739,-0.08601
SE191AZ,SE19,51.42329,-0.087063
SE191BE,SE19,51.41875,-0.084376
SE191BG,SE19,51.419432,-0.083744
SE191BH,SE19,51.41875,-0.084376
SE191BJ,SE19,51.419137,-0.084432
SE191BL,SE19,51.418892,-0.084284
SE191BN,SE19,51.419157,-0.085078
SE191BP,SE19,51.419141,-0.086848
SE191BQ,SE19,51.41875,-0.084376
SE191BS,SE19,51.41958,-0.087865
SE191BT,SE19,51.41882,-0.088688
SE191BU,SE19,51.419719,-0.088651
SE191BW,SE19,51.419017,-0.085849
SE191BX,SE19,51.41893,-0.083319
SE191BY,SE19,51.420978,-0.090281
SE191BZ,SE19,51.421034,-0.090466
SE191DA,SE19,51.41893,-0.083319
SE191DB,SE19,51.423329,-0.084516
SE191DN,SE19,51.41893,-0.083319
SE191DP,SE19,51.421645,-0.08542
SE191DR,SE19,51.421959,-0.084314
SE191DS,SE19,51.422237,-0.084809
SE191DT,SE19,51.419755,-0.083702
SE191DU,SE19,51.420594,-0.087176
SE191DW,SE19,51.420927,-0.084458
SE191DX,SE19,51.421912,-0.091364
SE191DY,SE19,51.422842,-0.093224
SE191DZ,SE19,51.42357,-0.093222
SE191EA,SE19,51.42558,-0.09019
SE191EB,SE19,51.424986,-0.090675
SE191ED,SE19,51.423329,-0.084516
SE191EE,SE19,51.425134,-0.089863
SE191EF,SE19,51.424791,-0.088079
SE191EG,SE19,51.424236,-0.089901
SE191EH,SE19,51.419628,-0.085289
SE191EJ,SE19,51.421272,-0.089593
SE191EL,SE19,51.420892,-0.088918
SE191EN,SE19,51.419625,-0.086181
SE191EP,SE19,51.420805,-0.088548
SE191EQ,SE19,51.41893,-0.083319
SE191ER,SE19,51.421709,-0.089359
SE191ES,SE19,51.420508,-0.087381
SE191ET,SE19,51.421467,-0.088307
SE191EU,SE19,51.420518,-0.085237
SE191EW,SE19,51.420127,-0.087728
SE191EX,SE19,51.420302,-0.086886
SE191EY,SE19,51.420533,-0.088387
SE191EZ,SE19,51.420049,-0.087371
SE191FW,SE19,51.41893,-0.083319
SE191FX,SE19,51.41893,-0.083319
SE191FZ,SE19,51.41893,-0.083319
SE191HA,SE19,51.424516,-0.082268
SE191HB,SE19,51.423528,-0.080178
SE191HD,SE19,51.425553,-0.081934
SE191HE,SE19,51.420304,-0.084254
SE191HF,SE19,51.425018,-0.081094
SE191HG,SE19,51.42491,-0.082206
SE191HH,SE19,51.428303,-0.085085
SE191HJ,SE19,51.428063,-0.084188
SE191HL,SE19,51.427314,-0.081832
SE191HN,SE19,51.420729,-0.084955
SE191HP,SE19,51.427046,-0.082994
SE191HQ,SE19,51.426704,-0.083022
SE191HR,SE19,51.421328,-0.088641
SE191HS,SE19,51.420322,-0.087561
SE191HT,SE19,51.419837,-0.085395
SE191HU,SE19,51.425353,-0.083398
SE191HW,SE19,51.426738,-0.082331
SE191HX,SE19,51.427534,-0.084297
SE191HY,SE19,51.426118,-0.081263
SE191HZ,SE19,51.426296,-0.081702
SE191JA,SE19,51.42558,-0.08796
SE191JB,SE19,51.425241,-0.089787
SE191JD,SE19,51.424961,-0.089698
SE191JE,SE19,51.425679,-0.089092
SE191JF,SE19,51.425154,-0.087791
SE191JG,SE19,51.422037,-0.090165
SE191JH,SE19,51.42335,-0.090729
SE191JJ,SE19,51.422812,-0.091916
SE191JL,SE19,51.42227,-0.090702
SE191JN,SE19,51.423486,-0.092478
SE191JP,SE19,51.423942,-0.090071
SE191JQ,SE19,51.423259,-0.091207
SE191JR,SE19,51.423337,-0.089938
SE191JS,SE19,51.423,-0.089147
SE191JT,SE19,51.424151,-0.089127
SE191JU,SE19,51.424269,-0.088648
SE191JW,SE19,51.423576,-0.090273
SE191JX,SE19,51.424332,-0.087005
SE191JY,SE19,51.41893,-0.083319
SE191JZ,SE19,51.425049,-0.086817
SE191LA,SE19,51.423374,-0.084485
SE191LB,SE19,51.423188,-0.084133
SE191LG,SE19,51.422542,-0.077587
SE191LH,SE19,51.422863,-0.077444
SE191LJ,SE19,51.424923,-0.076926
SE191LL,SE19,51.423676,-0.077151
SE191LN,SE19,51.425463,-0.078615
SE191LP,SE19,51.425617,-0.077559
SE191LR,SE19,51.425845,-0.0767
SE191LS,SE19,51.426352,-0.076909
SE191LT,SE19,51.425638,-0.079399
SE191LU,SE19,51.426118,-0.077984
SE191LW,SE19,51.425164,-0.077923
SE191LX,SE19,51.425845,-0.078326
SE191NJ,SE19,51.420547,-0.084301
SE191NL,SE19,51.420716,-0.083057
SE191NN,SE19,51.420273,-0.082961
SE191NP,SE19,51.420524,-0.082864
SE191NQ,SE19,51.423329,-0.084516
SE191NR,SE19,51.420858,-0.081872
SE191NS,SE19,51.420381,-0.080756
SE191NT,SE19,51.420723,-0.080183
SE191NU,SE19,51.421373,-0.080918
SE191NW,SE19,51.423329,-0.084516
SE191NX,SE19,51.421213,-0.081558
SE191NY,SE19,51.421632,-0.081883
SE191NZ,SE19,51.421328,-0.081996
SE191PA,SE19,51.422307,-0.080862
SE191PB,SE19,51.422001,-0.082457
SE191PD,SE19,51.422445,-0.083215
SE191PE,SE19,51.422345,-0.084226
SE191PF,SE19,51.422644,-0.082761
SE191PG,SE19,51.422321,-0.082789
SE191PH,SE19,51.423468,-0.082525
SE191PJ,SE19,51.423585,-0.083081
SE191PL,SE19,51.424489,-0.083391
SE191PN,SE19,51.424142,-0.084151
SE191PP,SE19,51.42499,-0.083252
SE191PQ,SE19,51.422883,-0.081931
SE191PR,SE19,51.423075,-0.0827
SE191PS,SE19,51.423188,-0.084133
SE191PW,SE19,51.425003,-0.083468
SE191QB,SE19,51.426683,-0.087224
SE191QD,SE19,51.422368,-0.085663
SE191QE,SE19,51.41893,-0.083319
SE191QF,SE19,51.423214,-0.084607
SE191QG,SE19,51.421374,-0.083734
SE191QH,SE19,51.423064,-0.083695
SE191QJ,SE19,51.422911,-0.084231
SE191QL,SE19,51.424959,-0.084102
SE191QN,SE19,51.425602,-0.085485
SE191QP,SE19,51.426105,-0.085421
SE191QQ,SE19,51.422345,-0.084226
SE191QR,SE19,51.426631,-0.085126
SE191QS,SE19,51.427418,-0.085999
SE191QT,SE19,51.41893,-0.083319
SE191QU,SE19,51.426885,-0.086913
SE191QW,SE19,51.425611,-0.086017
SE191QX,SE19,51.427064,-0.086316
SE191QY,SE19,51.426352,-0.087353
SE191QZ,SE19,51.426624,-0.089125
SE191RA,SE19,51.426321,-0.085959
SE191RB,SE19,51.426862,-0.085533
SE191RD,SE19,51.424247,-0.090619
SE191RS,SE19,51.421514,-0.094502
SE191RT,SE19,51.42211,-0.092423
SE191RU,SE19,51.419806,-0.080219
SE191RX,SE19,51.419637,-0.081434
SE191RY,SE19,51.418703,-0.081502
SE191RZ,SE19,51.419602,-0.081464
SE191SA,SE19,51.419578,-0.080027
SE191SB,SE19,51.419611,-0.079292
SE191SE,SE19,51.419567,-0.07938
SE191SF,SE19,51.419578,-0.080027
SE191SG,SE19,51.420126,-0.079472
SE191SH,SE19,51.42169,-0.079927
SE191SJ,SE19,51.422641,-0.079798
SE191SL,SE19,51.422257,-0.078882
SE191SN,SE19,51.423348,-0.079063
SE191SP,SE19,51.425402,-0.080373
SE191SQ,SE19,51.420394,-0.079866
SE191SR,SE19,51.425918,-0.08061
SE191SS,SE19,51.421473,-0.079315
SE191ST,SE19,51.42055,-0.079526
SE191SU,SE19,51.422613,-0.079742
SE191SW,SE19,51.424667,-0.080001
SE191SZ,SE19,51.421941,-0.078259
SE191TB,SE19,51.41893,-0.083319
SE191TD,SE19,51.41893,-0.083319
SE191TE,SE19,51.4201,-0.082278
SE191TF,SE19,51.41893,-0.083319
SE191TG,SE19,51.41893,-0.083319
